estate_address,city,rent,completion,room,room_size,structure
群馬県伊勢崎市連取町,伊勢崎市,52000,2003-4-1,1K,36,重量鉄骨造
群馬県高崎市剣崎町,高崎市,53000,2003-4-1,2LDK,46.5,軽量鉄骨造
群馬県邑楽郡邑楽町大字中野,邑楽郡,45000,2003-4-1,2DK,38,鉄骨造
群馬県伊勢崎市宮子町,伊勢崎市,46000,2003-4-1,1K,26.5,木造
群馬県伊勢崎市宮子町,伊勢崎市,49000,2003-4-1,1K,26.5,木造
群馬県伊勢崎市宮子町,伊勢崎市,48000,2003-4-1,1K,26.5,木造
栃木県足利市今福町,足利市,43000,2003-4-1,1K,34.15,木造
群馬県伊勢崎市除ケ町,伊勢崎市,55000,2003-5-1,3K,45,木造
群馬県伊勢崎市除ケ町,伊勢崎市,55000,2003-5-1,3K,45,木造
群馬県伊勢崎市田中島町,伊勢崎市,52000,2003-5-1,1K,33,軽量鉄骨造
群馬県伊勢崎市安堀町,伊勢崎市,59000,2003-5-1,2DK,45.62,鉄骨造
群馬県高崎市日高町,高崎市,75000,2003-6-1,3LDK,64.24,RC(鉄筋コンクリート造)
栃木県足利市八椚町,足利市,59000,2003-6-1,2LDK,62.93,木造
群馬県伊勢崎市羽黒町,伊勢崎市,47000,2003-6-1,1K,30.96,鉄骨造
群馬県高崎市日高町,高崎市,75000,2003-6-1,3LDK,64.24,RC(鉄筋コンクリート造)
群馬県伊勢崎市羽黒町,伊勢崎市,43000,2003-6-1,1K,30.96,鉄骨造
群馬県前橋市高井町1丁目,前橋市,65000,2003-6-1,2LDK,58.89,軽量鉄骨造
群馬県前橋市川曲町,前橋市,47000,2003-6-1,1K,31.02,軽量鉄骨造
群馬県伊勢崎市羽黒町,伊勢崎市,42000,2003-6-1,1K,30.96,鉄骨造
群馬県高崎市八島町,高崎市,95000,2003-7-1,1R,49.67,SRC(鉄骨鉄筋コンクリート)
栃木県足利市山川町,足利市,48000,2003-7-1,2LDK,57.41,木造
栃木県足利市鹿島町,足利市,62000,2003-7-1,2LDK,64.58,木造
群馬県伊勢崎市東小保方町,伊勢崎市,52000,2003-8-1,1LDK,50.74,木造
群馬県伊勢崎市南千木町,伊勢崎市,46000,2003-8-1,1SDK,31.44,RC(鉄筋コンクリート造)
群馬県伊勢崎市南千木町,伊勢崎市,45000,2003-8-1,1SDK,31.44,RC(鉄筋コンクリート造)
群馬県伊勢崎市南千木町,伊勢崎市,46000,2003-8-1,1SDK,31.44,RC(鉄筋コンクリート造)
群馬県前橋市西片貝町3丁目,前橋市,65000,2003-8-1,2DK,54.68,鉄骨造
群馬県伊勢崎市東小保方町,伊勢崎市,50000,2003-8-1,1LDK,50.74,木造
群馬県高崎市菅谷町,高崎市,53000,2003-9-1,1LDK,44.88,鉄骨造
群馬県太田市高林東町,太田市,66000,2003-9-1,3DK,51.76,木造
群馬県高崎市倉賀野町,高崎市,55000,2003-9-1,1LDK,42.11,軽量鉄骨造
群馬県太田市高林東町,太田市,68000,2003-9-1,3DK,51.76,木造
群馬県高崎市下大島町,高崎市,49000,2003-9-1,2LDK,54.86,木造
群馬県太田市高林東町,太田市,66000,2003-9-1,3DK,51.76,木造
栃木県足利市常見町3丁目,足利市,55000,2003-9-1,2LDK,51.3,鉄骨造
群馬県伊勢崎市波志江町,伊勢崎市,52000,2003-9-1,2DK,41.21,軽量鉄骨造
群馬県前橋市下大島町,前橋市,66000,2003-9-1,2LDK,50.04,軽量鉄骨造
群馬県前橋市川原町,前橋市,63000,2003-9-1,1LDK,43.33,重量鉄骨造
群馬県太田市高林東町,太田市,66000,2003-9-1,3DK,51.76,木造
群馬県太田市高林東町,太田市,66000,2003-9-1,3DK,51.76,木造
栃木県足利市大前町,足利市,60000,2003-9-1,2LDK,59.2,木造
群馬県太田市南矢島町,太田市,59000,2003-9-1,2LDK,58.27,木造
群馬県太田市高林東町,太田市,66000,2003-9-1,3DK,51.76,木造
群馬県太田市高林東町,太田市,66000,2003-9-1,3DK,51.76,木造
群馬県伊勢崎市波志江町,伊勢崎市,52000,2003-9-1,2DK,41.21,軽量鉄骨造
群馬県高崎市下大島町,高崎市,49000,2003-9-1,2LDK,54.86,木造
群馬県高崎市井野町,高崎市,63000,2003-10-1,1LDK,44.1,RC(鉄筋コンクリート造)
群馬県渋川市有馬,渋川市,55000,2003-10-1,2LDK,51,軽量鉄骨造
群馬県高崎市倉賀野町,高崎市,42000,2003-10-1,1K,26.93,軽量鉄骨造
群馬県高崎市中豊岡町,高崎市,63000,2003-10-1,2LDK,58.5,軽量鉄骨造
群馬県みどり市笠懸町鹿,みどり市,55000,2003-10-1,2LDK,50.1,鉄骨造
群馬県みどり市笠懸町鹿,みどり市,54000,2003-10-1,2LDK,50.1,鉄骨造
群馬県みどり市笠懸町鹿,みどり市,52000,2003-10-1,2DK,50.1,鉄骨造
群馬県前橋市三俣町3丁目,前橋市,57000,2003-10-1,1LDK,42.12,軽量鉄骨造
群馬県伊勢崎市今泉町1丁目,伊勢崎市,55000,2003-10-1,3DK,49.85,軽量鉄骨造
群馬県渋川市有馬,渋川市,55000,2003-10-1,2LDK,51,軽量鉄骨造
群馬県伊勢崎市今泉町1丁目,伊勢崎市,53000,2003-10-1,2LDK,49.85,軽量鉄骨造
群馬県高崎市下里見町,高崎市,57000,2003-10-1,2LDK,53.63,木造
群馬県高崎市下中居町,高崎市,140000,2003-10-26,5LDK,135.31,軽量鉄骨造
栃木県足利市堀込町,足利市,55000,2003-11-1,1LDK,44.72,木造
群馬県みどり市笠懸町鹿,みどり市,55000,2003-11-1,2LDK,55.99,木造
群馬県伊勢崎市八寸町,伊勢崎市,57000,2003-11-1,2LDK,51.24,軽量鉄骨造
群馬県高崎市筑縄町,高崎市,50000,2003-11-1,1K,29.25,木造
群馬県佐波郡玉村町大字上飯島,佐波郡,40000,2003-11-1,1K,28.13,鉄骨造
群馬県高崎市筑縄町,高崎市,47000,2003-11-1,1K,34.78,木造
群馬県みどり市笠懸町鹿,みどり市,55000,2003-11-1,2LDK,37,木造
群馬県高崎市筑縄町,高崎市,42000,2003-11-1,1K,28.15,木造
群馬県高崎市筑縄町,高崎市,53000,2003-11-1,1LDK,45.54,木造
群馬県みどり市笠懸町鹿,みどり市,58000,2003-11-1,2SLDK,55.99,木造
群馬県高崎市筑縄町,高崎市,50000,2003-11-1,1K,29.25,木造
群馬県伊勢崎市韮塚町,伊勢崎市,56000,2003-11-1,1LDK,39.66,鉄骨造
群馬県高崎市旭町,高崎市,45000,2003-12-1,1K,19.87,軽量鉄骨造
群馬県高崎市旭町,高崎市,46000,2003-12-1,1K,19.87,軽量鉄骨造
群馬県高崎市旭町,高崎市,46000,2003-12-1,1K,19.87,軽量鉄骨造
群馬県高崎市旭町,高崎市,46000,2003-12-1,1K,19.87,軽量鉄骨造
群馬県伊勢崎市連取町,伊勢崎市,44000,2003-12-1,1K,30.96,鉄骨造
群馬県高崎市旭町,高崎市,46000,2003-12-1,1K,19.87,軽量鉄骨造
栃木県足利市多田木町,足利市,47000,2003-12-1,1K,27.94,木造
群馬県伊勢崎市連取町,伊勢崎市,66000,2003-12-1,2LDK,57.33,鉄骨造
群馬県前橋市本町1丁目,前橋市,130000,2003-12-1,3LDK,73.46,RC(鉄筋コンクリート造)
群馬県邑楽郡邑楽町大字鶉,邑楽郡,46000,2004-1-1,2DK,52.5,鉄骨造
群馬県邑楽郡大泉町大字吉田,邑楽郡,85000,2004-1-1,3LDK,136.26,木造
群馬県伊勢崎市田部井町2丁目,伊勢崎市,44000,2004-1-1,1K,30.71,木造
群馬県伊勢崎市連取町,伊勢崎市,67000,2004-1-1,2LDK,61.63,軽量鉄骨造
群馬県伊勢崎市富塚町,伊勢崎市,56000,2004-1-1,2DK,44.34,木造
群馬県伊勢崎市田部井町2丁目,伊勢崎市,43000,2004-1-1,1K,30.71,木造
群馬県前橋市文京町4丁目,前橋市,62000,2004-2-1,2LDK,51.04,軽量鉄骨造
栃木県足利市大橋町2丁目,足利市,32000,2004-2-1,1K,23.6,木造
群馬県高崎市下中居町,高崎市,42000,2004-2-1,1K,21.6,軽量鉄骨造
群馬県前橋市樋越町,前橋市,53000,2004-2-1,2DK,49.69,鉄骨造
群馬県邑楽郡大泉町城之内4丁目,邑楽郡,52000,2004-2-1,1LDK,44.29,軽量鉄骨造
群馬県伊勢崎市連取町,伊勢崎市,45000,2004-2-1,1LDK,30,木造
群馬県前橋市荒牧町,前橋市,62000,2004-2-1,2LDK,55.44,軽量鉄骨造
群馬県高崎市下中居町,高崎市,41000,2004-2-1,1K,21.6,軽量鉄骨造
群馬県前橋市樋越町,前橋市,53000,2004-2-1,2DK,49.69,鉄骨造
栃木県足利市福居町,足利市,53000,2004-2-1,1LDK,40.92,軽量鉄骨造
群馬県前橋市駒形町,前橋市,51000,2004-2-1,1LDK,35.3,軽量鉄骨造
群馬県高崎市下中居町,高崎市,37000,2004-2-1,1K,21.6,軽量鉄骨造
群馬県伊勢崎市境米岡,伊勢崎市,56000,2004-2-1,2LDK,49.58,鉄骨造
栃木県足利市大橋町2丁目,足利市,32000,2004-2-1,1K,23.6,木造
群馬県高崎市井野町,高崎市,69000,2004-2-1,3LDK,51.43,軽量鉄骨造
群馬県伊勢崎市連取元町,伊勢崎市,54000,2004-2-20,1DK,35.76,RC(鉄筋コンクリート造)
群馬県伊勢崎市連取元町,伊勢崎市,50000,2004-2-20,1DK,35.76,RC(鉄筋コンクリート造)
群馬県高崎市上並榎町,高崎市,45000,2004-3-1,1K,26.71,軽量鉄骨造
群馬県伊勢崎市境伊与久,伊勢崎市,50000,2004-3-1,2DK,40.87,軽量鉄骨造
群馬県伊勢崎市連取元町,伊勢崎市,41000,2004-3-1,1K,23.6,鉄骨造
群馬県高崎市上豊岡町,高崎市,39000,2004-3-1,1K,26.71,軽量鉄骨造
群馬県高崎市中居町1丁目,高崎市,46000,2004-3-1,1K,26.71,軽量鉄骨造
群馬県高崎市中泉町,高崎市,62500,2004-3-1,2LDK,51.69,軽量鉄骨造
群馬県太田市大原町,太田市,67000,2004-3-1,2LDK,57.13,木造
栃木県足利市大前町,足利市,55000,2004-3-1,2LDK,57.96,木造
栃木県足利市常見町1丁目,足利市,47000,2004-3-1,1K,36,鉄骨造
栃木県足利市五十部町,足利市,61000,2004-3-1,2LDK,55.44,軽量鉄骨造
群馬県前橋市天川大島町3丁目,前橋市,68000,2004-3-1,2LDK,56.98,RC(鉄筋コンクリート造)
群馬県伊勢崎市中町,伊勢崎市,55000,2004-3-1,2LDK,53,RC(鉄筋コンクリート造)
群馬県前橋市天川大島町3丁目,前橋市,67000,2004-3-1,2LDK,56.98,RC(鉄筋コンクリート造)
栃木県佐野市堀米町,佐野市,64000,2004-3-1,2LDK,52.66,軽量鉄骨造
栃木県足利市堀込町,足利市,67000,2004-3-1,2LDK,55.44,軽量鉄骨造
栃木県佐野市堀米町,佐野市,64000,2004-3-1,2LDK,52.66,軽量鉄骨造
群馬県伊勢崎市連取元町,伊勢崎市,40000,2004-3-1,1K,23.6,鉄骨造
群馬県伊勢崎市喜多町,伊勢崎市,45000,2004-3-1,1K,23,軽量鉄骨造
栃木県足利市五十部町,足利市,62000,2004-3-1,2LDK,55.44,軽量鉄骨造
群馬県前橋市元総社町1丁目,前橋市,57000,2004-3-1,1LDK,40.92,軽量鉄骨造
栃木県足利市堀込町,足利市,59000,2004-3-1,1LDK,45.29,軽量鉄骨造
群馬県高崎市上中居町,高崎市,49000,2004-3-1,1K,26.71,軽量鉄骨造
群馬県前橋市高井町1丁目,前橋市,57000,2004-3-1,2K,43.26,軽量鉄骨造
群馬県伊勢崎市中町,伊勢崎市,56000,2004-3-1,2LDK,53,RC(鉄筋コンクリート造)
群馬県前橋市関根町,前橋市,76000,2004-3-1,3LDK,69,軽量鉄骨造
群馬県伊勢崎市喜多町,伊勢崎市,43000,2004-3-1,1K,23,軽量鉄骨造
群馬県伊勢崎市寿町,伊勢崎市,50000,2004-3-1,1LDK,40,木造
群馬県伊勢崎市寿町,伊勢崎市,50000,2004-3-1,1LDK,40,木造
群馬県前橋市天川大島町3丁目,前橋市,67000,2004-3-1,2LDK,56.98,RC(鉄筋コンクリート造)
群馬県伊勢崎市宮子町,伊勢崎市,77000,2004-3-1,2LDK,67.94,RC(鉄筋コンクリート造)
群馬県伊勢崎市中町,伊勢崎市,57000,2004-3-1,2LDK,53,RC(鉄筋コンクリート造)
群馬県伊勢崎市昭和町,伊勢崎市,69000,2004-3-1,2LDK,57.42,RC(鉄筋コンクリート造)
群馬県前橋市箱田町,前橋市,66000,2004-4-1,2LDK,55.44,軽量鉄骨造
群馬県伊勢崎市山王町,伊勢崎市,37000,2004-4-1,1K,26.98,RC(鉄筋コンクリート造)
群馬県伊勢崎市山王町,伊勢崎市,39000,2004-4-1,1K,26.98,RC(鉄筋コンクリート造)
群馬県前橋市大友町1丁目,前橋市,79000,2004-4-1,2LDK,55.52,RC(鉄筋コンクリート造)
群馬県伊勢崎市山王町,伊勢崎市,37000,2004-4-1,1K,26.98,RC(鉄筋コンクリート造)
群馬県高崎市山名町,高崎市,65000,2004-4-1,2LDK,60.54,軽量鉄骨造
群馬県みどり市笠懸町久宮,みどり市,51000,2004-4-1,2LDK,55.5,鉄骨造
群馬県前橋市駒形町,前橋市,55000,2004-4-1,1LDK,42.72,軽量鉄骨造
群馬県みどり市笠懸町久宮,みどり市,50000,2004-4-1,2LDK,55.5,鉄骨造
群馬県前橋市駒形町,前橋市,55000,2004-4-1,1LDK,42.72,軽量鉄骨造
群馬県伊勢崎市西小保方町,伊勢崎市,61000,2004-4-1,2LDK,54.6,木造
群馬県伊勢崎市山王町,伊勢崎市,37000,2004-4-1,1K,26.98,RC(鉄筋コンクリート造)
群馬県伊勢崎市山王町,伊勢崎市,37000,2004-4-1,1K,26.98,RC(鉄筋コンクリート造)
群馬県みどり市笠懸町久宮,みどり市,53000,2004-4-1,2LDK,55.5,鉄骨造
群馬県伊勢崎市八斗島町,伊勢崎市,58000,2004-4-1,2LDK,52.18,軽量鉄骨造
群馬県伊勢崎市八斗島町,伊勢崎市,58000,2004-4-1,2LDK,52.18,軽量鉄骨造
群馬県前橋市上泉町,前橋市,64000,2004-4-1,2LDK,51.87,軽量鉄骨造
群馬県北群馬郡榛東村大字広馬場,北群馬郡,48000,2004-6-1,2DK,51.3,軽量鉄骨造
群馬県北群馬郡榛東村大字広馬場,北群馬郡,49000,2004-6-1,2DK,51.3,軽量鉄骨造
群馬県伊勢崎市連取町,伊勢崎市,75000,2004-6-1,2LDK,63,軽量鉄骨造
群馬県伊勢崎市境米岡,伊勢崎市,49000,2004-6-1,2LDK,49.58,鉄骨造
群馬県高崎市日高町,高崎市,54000,2004-7-1,1LDK,35.25,RC(鉄筋コンクリート造)
群馬県前橋市上大島町,前橋市,54000,2004-7-1,2DK,44.55,木造
群馬県高崎市日高町,高崎市,55000,2004-7-1,1LDK,35.25,RC(鉄筋コンクリート造)
群馬県伊勢崎市波志江町,伊勢崎市,60000,2004-7-1,2LDK,50.78,軽量鉄骨造
群馬県高崎市日高町,高崎市,56000,2004-7-1,1LDK,35.25,RC(鉄筋コンクリート造)
群馬県高崎市下中居町,高崎市,66000,2004-8-1,2DK,46.55,RC(鉄筋コンクリート造)
群馬県高崎市下中居町,高崎市,65000,2004-8-1,2DK,46.55,RC(鉄筋コンクリート造)
群馬県高崎市下中居町,高崎市,60000,2004-8-1,2DK,46.55,RC(鉄筋コンクリート造)
群馬県伊勢崎市田中島町,伊勢崎市,58000,2004-8-1,2LDK,49.5,軽量鉄骨造
群馬県伊勢崎市八斗島町,伊勢崎市,54000,2004-8-1,2DK,48.41,軽量鉄骨造
埼玉県本庄市西富田,本庄市,64000,2004-8-1,2LDK,61.19,RC(鉄筋コンクリート造)
群馬県前橋市青葉町,前橋市,64000,2004-8-15,1LDK,46.55,RC(鉄筋コンクリート造)
群馬県前橋市青葉町,前橋市,68000,2004-8-15,2LDK,63,RC(鉄筋コンクリート造)
群馬県前橋市駒形町,前橋市,61000,2004-8-20,2LDK,54.65,木造
群馬県伊勢崎市今泉町1丁目,伊勢崎市,52000,2004-9-1,1LDK,40.01,軽量鉄骨造
群馬県高崎市上大類町,高崎市,61000,2004-9-1,2K,47.22,軽量鉄骨造
栃木県足利市常見町2丁目,足利市,59000,2004-9-1,2LDK,49.61,鉄骨造
群馬県伊勢崎市三室町,伊勢崎市,63000,2004-9-1,2LDK,48.5,重量鉄骨造
群馬県伊勢崎市三室町,伊勢崎市,62000,2004-9-1,2LDK,48.5,重量鉄骨造
群馬県伊勢崎市田中島町,伊勢崎市,67000,2004-9-1,2LDK,55,軽量鉄骨造
群馬県伊勢崎市田中島町,伊勢崎市,67000,2004-9-1,2LDK,55,軽量鉄骨造
群馬県みどり市笠懸町鹿,みどり市,57000,2004-9-1,2LDK,59.35,鉄骨造
群馬県みどり市笠懸町鹿,みどり市,55000,2004-9-1,2LDK,59.35,鉄骨造
群馬県伊勢崎市上田町,伊勢崎市,47000,2004-9-1,1LDK,35.81,木造
群馬県前橋市駒形町,前橋市,55000,2004-9-1,2DK,46.68,軽量鉄骨造
群馬県前橋市駒形町,前橋市,57000,2004-9-1,2DK,46.68,軽量鉄骨造
群馬県みどり市笠懸町鹿,みどり市,59000,2004-9-1,2LDK,59.35,鉄骨造
群馬県伊勢崎市境上渕名,伊勢崎市,51000,2004-9-1,2DK,48.25,軽量鉄骨造
群馬県伊勢崎市八坂町,伊勢崎市,70000,2004-9-1,3DK,61.88,RC(鉄筋コンクリート造)
群馬県高崎市新保町,高崎市,69000,2004-9-1,2LDK,49.85,軽量鉄骨造
群馬県前橋市下小出町2丁目,前橋市,65000,2004-9-30,1LDK,38.88,重量鉄骨造
群馬県前橋市下小出町2丁目,前橋市,120000,2004-9-30,3LDK,85.88,重量鉄骨造
栃木県足利市山川町,足利市,53000,2004-10-1,3K,53,重量鉄骨造
群馬県前橋市箱田町,前橋市,67000,2004-10-1,2LDK,51.69,軽量鉄骨造
群馬県伊勢崎市下触町,伊勢崎市,57000,2004-10-1,2LDK,53.76,軽量鉄骨造
群馬県前橋市大友町3丁目,前橋市,83000,2004-10-1,2SLDK,59.96,RC(鉄筋コンクリート造)
群馬県前橋市大友町3丁目,前橋市,70000,2004-10-1,2SLDK,59.96,RC(鉄筋コンクリート造)
栃木県足利市山川町,足利市,52000,2004-10-1,3K,53,重量鉄骨造
群馬県高崎市倉賀野町,高崎市,56000,2004-10-1,1LDK,42.11,軽量鉄骨造
群馬県前橋市国領町2丁目,前橋市,112000,2004-10-1,3LDK,76.1,SRC(鉄骨鉄筋コンクリート)
群馬県伊勢崎市曲沢町,伊勢崎市,49000,2004-10-1,2DK,46.89,RC(鉄筋コンクリート造)
群馬県伊勢崎市間野谷町,伊勢崎市,63000,2004-10-1,2LDK,51.33,RC(鉄筋コンクリート造)
群馬県前橋市六供町,前橋市,48000,2004-10-1,1K,26.4,木造
群馬県みどり市笠懸町鹿,みどり市,53000,2004-10-1,1SLDK,45.23,木造
群馬県高崎市大八木町,高崎市,63000,2004-10-1,2LDK,51.69,軽量鉄骨造
群馬県伊勢崎市間野谷町,伊勢崎市,63000,2004-10-1,2LDK,61.29,RC(鉄筋コンクリート造)
群馬県高崎市棟高町,高崎市,58000,2004-11-1,2LDK,51.3,重量鉄骨造
栃木県足利市上渋垂町,足利市,68000,2004-11-1,2LDK,63.34,木造
群馬県前橋市富士見町田島,前橋市,52000,2004-11-1,2LDK,59.4,木造
群馬県高崎市西横手町,高崎市,44000,2004-11-1,1K,26.71,軽量鉄骨造
群馬県桐生市相生町5丁目,桐生市,45000,2004-11-1,2DK,40.49,木造
群馬県桐生市相生町5丁目,桐生市,45000,2004-11-1,2DK,40.49,木造
群馬県邑楽郡邑楽町大字篠塚,邑楽郡,60000,2004-11-1,2LDK,67.07,木造
群馬県伊勢崎市今泉町1丁目,伊勢崎市,63000,2004-11-1,2LDK,52.49,鉄骨造
群馬県桐生市相生町5丁目,桐生市,45000,2004-11-1,2DK,40.49,木造
栃木県足利市百頭町,足利市,57000,2004-12-1,1LDK,39.41,軽量鉄骨造
群馬県伊勢崎市西小保方町,伊勢崎市,52000,2004-12-1,1LDK,45.62,木造
栃木県足利市大前町,足利市,66000,2004-12-1,2LDK,68.29,木造
群馬県伊勢崎市西小保方町,伊勢崎市,54000,2004-12-1,1SLDK,45.23,木造
群馬県伊勢崎市南千木町,伊勢崎市,44000,2005-1-1,1K,26.25,鉄骨造
群馬県高崎市問屋町2丁目,高崎市,85000,2005-1-1,2LDK,67.2,SRC(鉄骨鉄筋コンクリート)
群馬県高崎市中居町2丁目,高崎市,48000,2005-1-1,1K,26.5,木造
群馬県伊勢崎市茂呂町2丁目,伊勢崎市,45000,2005-1-1,1LDK,36,木造
栃木県佐野市越名町,佐野市,52500,2005-1-1,1LDK,40.92,軽量鉄骨造
群馬県前橋市高井町1丁目,前橋市,70000,2005-1-1,2LDK,66.77,軽量鉄骨造
群馬県高崎市問屋町2丁目,高崎市,68000,2005-1-1,1LDK,51,SRC(鉄骨鉄筋コンクリート)
群馬県伊勢崎市南千木町,伊勢崎市,43000,2005-1-1,1K,26.25,鉄骨造
群馬県佐波郡玉村町大字上茂木,佐波郡,58000,2005-2-1,2LDK,49.85,軽量鉄骨造
群馬県前橋市駒形町,前橋市,53000,2005-2-1,1LDK,44.95,軽量鉄骨造
群馬県前橋市今井町,前橋市,50000,2005-2-1,1R,41.2,RC(鉄筋コンクリート造)
群馬県佐波郡玉村町大字上茂木,佐波郡,57000,2005-2-1,2LDK,49.85,軽量鉄骨造
群馬県高崎市上大島町,高崎市,53000,2005-2-1,2LDK,51.66,重量鉄骨造
栃木県佐野市高萩町,佐野市,60000,2005-2-1,2DK,45.34,軽量鉄骨造
群馬県前橋市新前橋町,前橋市,59000,2005-2-1,1LDK,41,木造
群馬県伊勢崎市茂呂町2丁目,伊勢崎市,58000,2005-2-1,1LDK,44.7,RC(鉄筋コンクリート造)
群馬県伊勢崎市連取元町,伊勢崎市,66000,2005-2-1,2LDK,60,RC(鉄筋コンクリート造)
群馬県前橋市今井町,前橋市,50000,2005-2-1,1LDK,41.25,RC(鉄筋コンクリート造)
群馬県伊勢崎市茂呂町2丁目,伊勢崎市,63000,2005-3-1,2DK,45.86,木造
群馬県伊勢崎市山王町,伊勢崎市,53000,2005-3-1,1LDK,42.33,RC(鉄筋コンクリート造)
